ruc,razon_social,nombre_comercial,anio,gore,fecha_inscripcion,fecha_inicio_actividades,anio_inicio_actividades,antiguedad_empresa,inicio_posterior_contratacion,primer_anio_contratacion,experiencia_contratacion,n_contratos,n_gores_anio,cmc,n_contratos_cmc_evaluables,n_supera_cmc,prop_supera_cmc,tipo_contribuyente,estado,condicion,fecha_baja,domicilio,actividad_principal,cantidad_rubros,actividades_economicas,sanciones_tcp_acum,penalidades_acum,inhabilitacion_judicial,inhabilitacion_administrativa,fecha_consulta_sunat,sunat_ok,tiene_info_sunat,tiene_info_proveedores_estado,puntaje_inco,rango_inco
20487499685,TUESTA CONSULTORES Y EJECUTORES E.I.R.L,-,2021,AMAZONAS,18/11/2010,01/11/2010,2010.0,11.0,0,2011,10,2,2,314873350.68,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,0,0,0,0,23/09/2026 22:29,1,1,1,68.3,Alto
20487611191,SUPERVISION Y CONSTRUCCIONES SOPLA BACALLA INGENIEROS E.I.R.L,SB INGENIEROS EIRL,2021,AMAZONAS,10/03/2011,01/03/2011,2011.0,10.0,0,2012,9,1,1,200000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",2,0,0,0,23/09/2026 22:29,1,1,1,68.3,Alto
20487909336,"""ELDAAH CONSTRUCTORES SOCIEDAD COMERCIAL DE RESPONSABILIDAD LIMITADA""",ELDAAH CONSTRUCTORES S.R.L.,2021,AMAZONAS,06/02/2012,01/03/2012,2012.0,9.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,BAJA DE OFICIO,HABIDO,30/01/2026,AMAZONAS/UTCUBAMBA/BAGUA GRANDE,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,"Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:29,1,1,1,68.3,Alto
20494079713,GREPCO S.A.C.,GREPCO SAC,2021,AMAZONAS,17/11/2011,17/11/2011,2011.0,10.0,0,2013,8,1,1,23043821.82,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,SAN MARTIN/LAMAS/LAMAS,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO",0,0,0,0,23/09/2026 22:34,1,1,1,68.3,Alto
20534166240,SCORPION CONTRATISTAS GENERALES S.A.C.,-,2021,AMAZONAS,26/06/2019,01/07/2019,2019.0,2.0,0,2020,1,1,2,37096894.14,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/LOS OLIVOS,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 22:50,1,1,1,68.3,Alto
20539016629,CONSULTORES Y EJECUTORES NIMAOS E.I.R.L.,-,2021,AMAZONAS,07/01/2013,01/01/2013,2013.0,8.0,0,2021,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,BAJA DE OFICIO,HABIDO,31/01/2025,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,3.0,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4719 - OTRAS ACTIVIDADES DE VENTA AL POR MENOR EN COMERCIOS NO ESPECIALIZADOS,0,0,0,0,23/09/2026 22:52,1,1,1,68.3,Alto
20539201281,INVERSIONES MS & TR S.A.C.,-,2021,AMAZONAS,15/07/2013,01/07/2013,2013.0,8.0,0,2021,0,3,1,8528093.19,3,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 45207 - CONSTRUCCION EDIFICIOS COMPLETOS.,1.0,Principal - 45207 - CONSTRUCCION EDIFICIOS COMPLETOS.,0,0,0,0,23/09/2026 22:52,1,1,1,68.3,Alto
20539273605,R&J EJECUTORES S.A.C.,-,2021,AMAZONAS,10/10/2013,01/10/2013,2013.0,8.0,0,2014,7,2,1,1204487.48,2,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,3.0,"Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 1 - 3100 - FABRICACIÓN DE MUEBLES | Secundaria 2 - 4759 - VENTA AL POR MENOR DE APARATOS ELÉCTRICOS DE USO DOMÉSTICO, MUEBLES, EQU. DE ILUMINACIÓN Y OTROS ENSERES EN COM. ESPECIALIZADOS",0,0,0,0,23/09/2026 22:52,1,1,1,68.3,Alto
20542271834,H & H CONSTRUCTORES E.I.R.L.,-,2021,AMAZONAS,08/01/2013,08/01/2013,2013.0,8.0,0,2021,0,1,1,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,SAN MARTIN/MOYOBAMBA/MOYOBAMBA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4659 - VENTA AL POR MAYOR DE OTROS TIPOS DE MAQUINARIA Y EQUIPO | Secundaria 2 - 4649 - VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS,0,0,0,0,23/09/2026 22:55,1,1,1,68.3,Alto
20542312450,PRINCOR S.A.C.,-,2021,AMAZONAS,11/04/2013,11/04/2013,2013.0,8.0,0,2013,8,1,2,500000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,SAN MARTIN/EL DORADO/SAN JOSE DE SISA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 4922 - OTRAS ACTIVIDADES DE TRANSPORTE POR VÍA TERRESTRE",0,0,0,0,23/09/2026 22:55,1,1,1,68.3,Alto
20561152005,INTED PERU EIRL,INTED PERU,2021,AMAZONAS,22/01/2014,01/01/2014,2014.0,7.0,0,2019,2,2,1,144908275.23,2,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 22:58,1,1,1,68.3,Alto
20600147600,ALKALA INGENIERIA Y CONSTRUCCION E.I.R.L.,-,2021,AMAZONAS,17/02/2015,01/03/2015,2015.0,6.0,0,2021,0,1,1,14589703.92,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,"Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:06,1,1,1,68.3,Alto
20600542525,S&S CONSULTORES Y EJECUTORES E.I.R.L.,-,2021,AMAZONAS,21/07/2015,01/07/2015,2015.0,6.0,0,2021,0,1,1,78606950.0,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",3.0,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 1 - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA",0,0,0,0,23/09/2026 23:09,1,1,1,68.3,Alto
20600798937,GRAVITY INGENIERIA + CONSTRUCCION S.A.C.,-,2021,AMAZONAS,10/11/2015,01/12/2015,2015.0,6.0,0,2018,3,1,1,6139353.32,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,CAJAMARCA/CELENDIN/CELENDIN,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN | Secundaria 2 - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO",0,0,0,0,23/09/2026 23:11,1,1,1,68.3,Alto
20602698409,CONSTRUCTORA A & G GROUP S.A.C.,A&G GROUP SAC,2021,AMAZONAS,11/12/2017,01/12/2017,2017.0,4.0,0,2021,0,1,1,6168049.53,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LAMBAYEQUE/CHICLAYO/CHICLAYO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES,0,0,0,0,23/09/2026 23:17,1,1,1,68.3,Alto
20604115923,YERIK CONTRATISTAS GENERALES S.R.L.,-,2021,AMAZONAS,28/01/2019,01/02/2019,2019.0,2.0,0,2019,2,1,1,553851.15,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,AMAZONAS/BAGUA/BAGUA,"Principal - 4752 - VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS",3.0,"Principal - 4752 - VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4321 - INSTALACIONES ELÉCTRICAS",0,0,0,0,23/09/2026 23:20,1,1,1,68.3,Alto
20604451648,CONSULTORA Y CONSTRUCTORA JUANITA JRV S.A.C.,-,2021,AMAZONAS,26/03/2019,01/03/2019,2019.0,2.0,0,2021,0,1,1,83723910.0,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,CAJAMARCA/JAEN/JAEN,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,3.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,1,0,0,0,23/09/2026 23:21,1,1,1,68.3,Alto
20604775010,GRUPO AT & T CONSTRUCTOR E INMOBILIARIA E.I.R.L.,-,2021,AMAZONAS,28/05/2019,01/06/2019,2019.0,2.0,0,2021,0,1,1,3021219.48,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,AMAZONAS/CHACHAPOYAS/CHACHAPOYAS,Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA,3.0,"Principal - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 1 - 4752 - VENTA AL POR MENOR DE ARTÍCULOS DE FERRETERÍA, PINTURAS Y PRODUCTOS DE VIDRIO EN COMERCIOS ESPECIALIZADOS | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",0,0,0,0,23/09/2026 23:22,1,1,1,68.3,Alto
20126533447,CONSTRUCTORA QR S.A.,-,2021,ANCASH,30/04/1993,30/04/1993,1993.0,28.0,0,2010,11,1,1,50553803.04,1,0.0,0.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,LIMA/LIMA/SAN JUAN DE MIRAFLORES,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,1.0,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,0,0,0,0,23/09/2026 22:08,1,1,1,88.9,Muy alto
20260236611,NISSOL S.A.C.,-,2021,ANCASH,07/12/1994,01/12/1994,1994.0,27.0,0,2013,8,1,1,100000.0,1,1.0,1.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,NO HABIDO,,ANCASH/HUARAZ/HUARAZ,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",3.0,"Principal - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 1 - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 2 - 4321 - INSTALACIONES ELÉCTRICAS",1,0,0,0,23/09/2026 22:09,1,1,1,88.9,Muy alto
20407893248,CONSTRUCTORA ROKE E.I.R.L.,ROKE,2021,ANCASH,30/03/2009,01/04/2009,2009.0,12.0,0,2010,11,1,1,115731526.48,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,ANCASH/HUARAZ/INDEPENDENCIA,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4649 - VENTA AL POR MAYOR DE OTROS ENSERES DOMÉSTICOS | Secundaria 2 - 4220 - CONSTRUCCIÓN DE PROYECTOS DE SERVICIO PÚBLICO,0,0,0,0,23/09/2026 22:14,1,1,1,88.9,Muy alto
20407909268,EMPRESA MULTISERVICIOS 'H Y L' S.R.L.,-,2021,ANCASH,23/04/2009,23/04/2009,2009.0,12.0,0,2021,0,1,1,100000.0,1,1.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,ANCASH/HUARAZ/HUARAZ,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 1610 - ASERRADO Y ACEPILLADURA DE MADERA | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:15,1,1,1,88.9,Muy alto
20408018804,ALFET CONTRATISTAS GENERALES S.A.C.,-,2021,ANCASH,16/11/2009,16/11/2009,2009.0,12.0,0,2012,9,3,1,2040996911.1,3,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,ANCASH/HUARAZ/INDEPENDENCIA,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,0,0,0,0,23/09/2026 22:15,1,1,1,88.9,Muy alto
20408114943,GLOBALCON CONSTRUCTORES Y CONSULTORES S.R.L.,-,2021,ANCASH,28/05/2010,01/06/2010,2010.0,11.0,0,2012,9,1,1,33738908.68,1,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/LA VICTORIA,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,"Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 2 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",1,0,0,0,23/09/2026 22:15,1,1,1,88.9,Muy alto
20445575411,OB INGENIEROS CONTRATISTAS S.R.L.,OBICON S.R.L.,2021,ANCASH,25/01/2007,01/02/2007,2007.0,14.0,0,2011,10,2,1,320171616.58,2,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/PUEBLO LIBRE (MAGDALENA VIEJA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 2 - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,0,0,0,0,23/09/2026 22:17,1,1,1,88.9,Muy alto
20445582973,CONSTRUCTORA ATLANTA E.I.R.L.,-,2021,ANCASH,21/02/2007,01/02/2007,2007.0,14.0,0,2017,4,1,1,52742250.47,1,0.0,0.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,ANCASH/SANTA/NUEVO CHIMBOTE,Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN,2.0,"Principal - 4390 - OTRAS ACTIVIDADES ESPECIALIZADAS DE CONSTRUCCIÓN | Secundaria 1 - 4663 - VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCIÓN, ARTÍCULOS DE FERRETERÍA Y EQUIPO Y MATERIALES DE FONTANERÍA Y CALEFACCIÓN",0,0,0,0,23/09/2026 22:17,1,1,1,88.9,Muy alto
20445667618,INGENIERIA Y CONSTRUCCION ORVAL PERU S.R.L.,-,2021,ANCASH,22/11/2007,01/11/2007,2007.0,14.0,0,2017,4,1,1,83388968.26,1,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/LIMA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,1.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,0,0,0,0,23/09/2026 22:17,1,1,1,88.9,Muy alto
20450157008,INSTALACIONES ELECTROMECANICAS Y CIVILES INTELSA E.I.R.L.,-,2021,ANCASH,18/07/2006,18/07/2006,2006.0,15.0,0,2017,4,1,2,100000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,BAJA PROV. POR OFICIO,HABIDO,30/06/2026,SAN MARTIN/SAN MARTIN/TARAPOTO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7020 - ACTIVIDADES DE CONSULTORÍA DE GESTIÓN | Secundaria 2 - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2,0,0,0,23/09/2026 22:19,1,1,1,88.9,Muy alto
20453649840,MACSELL CONTRATISTAS GENERALES SRL,-,2021,ANCASH,30/01/2001,01/02/2001,2001.0,20.0,0,2017,4,1,2,205040003.77,1,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,CAJAMARCA/CAJAMARCA/LOS BAÑOS DEL INCA,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL,3.0,Principal - 4210 - CONSTRUCCIÓN DE CARRETERAS Y VÍAS DE FERROCARRIL | Secundaria 1 - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 2 - 8130 - ACTIVIDADES DE PAISAJISMO Y SERVICIOS DE MANTENIMIENTO CONEXOS,2,0,0,0,23/09/2026 22:21,1,1,1,88.9,Muy alto
20461192077,VIALUSA S.A.C,VIALUSA S.A.C,2021,ANCASH,27/01/2000,26/01/2000,2000.0,21.0,0,2011,10,1,1,36750971.57,1,0.0,0.0,SOCIEDAD ANONIMA CERRADA,ACTIVO,HABIDO,,LIMA/LIMA/COMAS,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA,2.0,Principal - 7110 - ACTIVIDADES DE ARQUITECTURA E INGENIERÍA Y ACTIVIDADES CONEXAS DE CONSULTORÍA TÉCNICA | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:21,1,1,1,88.9,Muy alto
20486290910,ESPINOZA CONTRATISTAS GENERALES SOCIEDAD ANONIMA,ESCOGESA S.A.,2021,ANCASH,14/01/2008,14/01/2008,2008.0,13.0,0,2014,7,2,1,100000.0,2,2.0,1.0,SOCIEDAD ANONIMA,ACTIVO,HABIDO,,HUANCAVELICA/HUANCAVELICA/ASCENSION,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",2,0,0,0,23/09/2026 22:27,1,1,1,88.9,Muy alto
20486419971,BRYNAJOM S.R.L.,-,2021,ANCASH,20/03/2006,14/03/2006,2006.0,15.0,0,2012,9,2,1,100000.0,2,2.0,1.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,LIMA/LIMA/SAN ISIDRO,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES | Secundaria 2 - 0729 - EXTRACCIÓN DE OTROS MINERALES METALÍFEROS NO FERROSOS",0,0,0,0,23/09/2026 22:27,1,1,1,88.9,Muy alto
20487110141,ICYCON-PERUANA EMPRESA INDIVIDUAL DE RESPONSABILIDAD LIMITADA,ICYCON-PERUANA E.I.R.L.,2021,ANCASH,07/07/2009,13/07/2009,2009.0,12.0,0,2014,7,1,1,400000.0,1,1.0,1.0,EMPRESA INDIVIDUAL DE RESP. LTDA,ACTIVO,HABIDO,,HUANCAVELICA/HUANCAVELICA/HUANCAVELICA,Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS,3.0,"Principal - 4100 - CONSTRUCCIÓN DE EDIFICIOS | Secundaria 1 - 4923 - TRANSPORTE DE CARGA POR CARRETERA | Secundaria 2 - 7730 - ALQUILER Y ARRENDAMIENTO DE OTROS TIPOS DE MAQUINARIA, EQUIPO Y BIENES TANGIBLES",2,0,0,0,23/09/2026 22:28,1,1,1,88.9,Muy alto
20488351398,VIMCE S.R.L.,EMP. CONST.VIMCE S.R.L.,2021,ANCASH,22/05/2000,01/06/2000,2000.0,21.0,0,2005,16,3,1,70079760.7,3,0.0,0.0,SOC.COM.RESPONS. LTDA,ACTIVO,HABIDO,,ANCASH/HUARAZ/HUARAZ,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL,3.0,Principal - 4290 - CONSTRUCCIÓN DE OTRAS OBRAS DE INGENIERÍA CIVIL | Secundaria 1 - 7710 - ALQUILER Y ARRENDAMIENTO DE VEHÍCULOS AUTOMOTORES | Secundaria 2 - 4923 - TRANSPORTE DE CARGA POR CARRETERA,0,0,0,0,23/09/2026 22:30,1,1,1,88.9,Muy alto
