DEPARTAMENTO,FECHA,EMPRESA_1,EMPRESA_2,EMPRESA_3,EMPRESA_4,EMPRESA_5,EMPRESA_6,EMPRESA_7,EMPRESA_8,EMPRESA_9,MONTO
PASCO,04/11/2022,20489423775,,,,,,,,,"831,361.53"
PASCO,28/10/2022,20541541439,20489522242,,,,,,,,"2,622,253.38"
PASCO,28/10/2022,20529068655,20609789621,,,,,,,,"1,377,155.25"
PASCO,27/10/2022,20489748054,20542471337,,,,,,,,"800,272.41"
PASCO,26/10/2022,20573098731,20604520062,,,,,,,,"682,009.66"
PASCO,24/10/2022,20486975939,,,,,,,,,"3,656,048.53"
PASCO,12/10/2022,20573098731,20551950990,,,,,,,,"1,501,112.74"
PASCO,11/10/2022,20547097069,20608946889,,,,,,,,"1,473,990.59"
PASCO,06/10/2022,20541559214,20569048916,20604977411,,,,,,,"5,964,254.76"
PASCO,05/10/2022,20517623394,20486513137,,,,,,,,"5,926,870.15"
PASCO,05/10/2022,20517623394,20486513137,,,,,,,,"4,254,745.73"
PASCO,27/09/2022,20489537274,20529137720,,,,,,,,"2,872,456.80"
PASCO,31/08/2022,20529202998,20604063290,,,,,,,,"3,899,218.79"
PASCO,04/08/2022,20529230851,20528901361,,,,,,,,"2,133,600.54"
PASCO,22/07/2022,20539807162,20568894180,,,,,,,,"2,877,771.63"
PASCO,21/07/2022,20600592786,20603194676,,,,,,,,"1,688,833.05"
PASCO,20/07/2022,20489739900,20528917951,,,,,,,,"4,064,331.12"
PASCO,13/07/2022,20489739900,20542577836,,,,,,,,"2,040,678.54"
PASCO,13/07/2022,20489585325,,,,,,,,,"2,194,661.17"
PASCO,07/07/2022,20450519783,20571244153,,,,,,,,"3,656,846.83"
PASCO,07/07/2022,20489536979,20528917951,,,,,,,,"3,001,084.67"
PASCO,23/06/2022,20604553947,20489537274,20489739900,,,,,,,"14,112,463.26"
PASCO,07/06/2022,20568235810,20486960401,,,,,,,,"17,291,800.28"
PASCO,03/06/2022,20529111259,20489536979,,,,,,,,"522,509.76"
PASCO,30/05/2022,20489536979,20542577836,,,,,,,,"2,040,678.54"
PASCO,25/05/2022,20489544998,20542451735,,,,,,,,"1,770,325.28"
PASCO,24/05/2022,20487065502,20486397714,,,,,,,,"694,258.05"
PASCO,19/05/2022,20489537274,20604441103,,,,,,,,"2,200,404.22"
PASCO,28/01/2022,20489466741,20528924221,,,,,,,,"20,377,545.67"
PASCO,29/12/2023,20489594235,20603185294,,,,,,,,"502,098.72"
PASCO,28/12/2023,20489304687,20529286300,,,,,,,,"4,697,663.19"
PASCO,01/12/2023,20446927753,20529111259,,,,,,,,"13,136,475.72"
PASCO,30/10/2023,20489734185,20602220827,,,,,,,,"1,059,974.78"
PASCO,24/10/2023,20529215038,20607960268,,,,,,,,"1,219,507.86"
PASCO,10/10/2023,20502322711,20542577836,,,,,,,,"1,933,420.50"
PASCO,03/10/2023,20393226502,20573284012,,,,,,,,"6,719,338.26"
PASCO,22/09/2023,20489434891,20489643627,,,,,,,,"2,400,722.98"
PASCO,13/09/2023,20489734185,,,,,,,,,"1,059,974.78"
PASCO,29/08/2023,20494951020,20601308160,,,,,,,,"36,879,982.44"
PASCO,25/08/2023,20608594222,20489585325,,,,,,,,"224,839,767.28"
PASCO,17/08/2023,20571395283,20529089148,,,,,,,,"12,754,260.32"
PASCO,13/07/2023,20529068655,20610270272,,,,,,,,"1,813,009.41"
PASCO,03/07/2023,20571395283,20489614015,,,,,,,,"7,067,543.24"
PASCO,28/06/2023,20407863250,20608503766,,,,,,,,"1,852,861.31"
PASCO,27/12/2024,20573333081,20603919395,,,,,,,,"1,485,554.13"
PASCO,27/12/2024,20486845725,20529068655,,,,,,,,"14,032,438.44"
PASCO,27/12/2024,20489747244,20603013540,20604906475,,,,,,,"6,573,767.86"
PASCO,27/12/2024,20573098731,20613377205,,,,,,,,"3,135,354.64"
PASCO,26/12/2024,20446927753,,,,,,,,,"2,974,269.41"
PASCO,20/12/2024,10324057035,20571395283,,,,,,,,"30,381,224.98"
PASCO,20/12/2024,20407836872,20573225199,,,,,,,,"14,878,581.52"
PASCO,19/12/2024,20600967496,20603549261,20446927753,,,,,,,"11,999,999.20"
PASCO,19/12/2024,20529215038,20613220004,,,,,,,,"4,097,848.78"
PASCO,17/12/2024,20571395283,20603398573,,,,,,,,"14,491,721.72"
PASCO,13/12/2024,20611372338,20494951020,,,,,,,,"13,537,398.28"
PASCO,03/12/2024,10411982438,20529068655,20529111259,,,,,,,"15,262,141.86"
PASCO,28/11/2024,20600099541,20602581234,20605286306,,,,,,,"475,761,000.00"
PASCO,05/11/2024,20489626706,20529033274,,,,,,,,"13,039,949.14"
PASCO,04/11/2024,20608077163,20601771641,,,,,,,,"61,586,496.22"
PASCO,29/10/2024,20506298301,20600119703,,,,,,,,"6,938,400.97"
PASCO,29/10/2024,20529030330,20528973516,,,,,,,,"3,084,735.78"
PASCO,29/10/2024,20601771641,20608077163,,,,,,,,"43,732,711.12"
PASCO,29/10/2024,20393675480,20602486894,,,,,,,,"19,573,864.36"
PASCO,17/10/2024,20489650674,20489537436,,,,,,,,"6,079,940.99"
PASCO,16/10/2024,20489684145,20529215038,,,,,,,,"5,249,535.69"
PASCO,03/10/2024,20407836872,20573225199,,,,,,,,"15,542,657.01"
PASCO,01/10/2024,20608077163,20529202998,,,,,,,,"13,048,000.00"
PASCO,26/09/2024,20529068655,20573338554,,,,,,,,"5,176,505.49"
PASCO,10/09/2024,20486975939,20573144946,,,,,,,,"2,718,147.42"
PASCO,03/09/2024,20528932321,20602640079,,,,,,,,"12,818,000.00"
PASCO,26/06/2024,20573225199,20407836872,,,,,,,,"14,475,787.55"
PASCO,26/06/2024,20603641834,20568073658,,,,,,,,"4,590,925.82"
PASCO,23/05/2024,20601277078,20542489627,,,,,,,,"2,505,525.33"
PASCO,22/05/2024,20604695067,20407836872,,,,,,,,"5,007,277.15"
PASCO,21/05/2024,20573225199,20407836872,,,,,,,,"14,475,787.55"
PASCO,07/05/2024,20542350033,20600592786,,,,,,,,"2,594,012.27"
PASCO,06/05/2024,20573066619,20489594235,,,,,,,,"1,242,212.86"
PASCO,30/04/2024,20528901361,20600630963,,,,,,,,"2,691,067.54"
PASCO,17/04/2024,10805536867,20605875778,,,,,,,,"9,115,485.50"
PASCO,02/04/2024,20529066521,20600079493,,,,,,,,"2,698,763.65"
PASCO,22/03/2024,99000035293,20495931472,,,,,,,,"471,388,207.42"
PIURA,19/12/2005,20140404552,,,,,,,,,"906,393.47"
PIURA,09/12/2005,20452371414,,,,,,,,,"710,513.94"
PIURA,09/12/2005,20484065480,,,,,,,,,"58,903.56"
PIURA,02/12/2005,20399226814,,,,,,,,,"57,192.19"
PIURA,29/11/2005,20172629718,20356218575,,,,,,,,"729,423.38"
PIURA,29/11/2005,20441725931,,,,,,,,,"375,324.44"
PIURA,25/11/2005,10062695744,,,,,,,,,"19,569.15"
PIURA,14/11/2005,20339480932,20108736659,20304132028,,,,,,,"1,961,061.63"
PIURA,14/11/2005,20102670214,,,,,,,,,"98,319.38"
PIURA,30/09/2005,20399226814,,,,,,,,,"447,978.87"
PIURA,29/09/2005,20128213105,,,,,,,,,"268,459.75"
PIURA,18/08/2005,10098726701,,,,,,,,,"448,570.60"
PIURA,11/08/2005,10028716392,,,,,,,,,"574,695.37"
PIURA,03/08/2005,20484065480,,,,,,,,,"103,747.52"
PIURA,22/07/2005,20484257630,,,,,,,,,"65,322.66"
PIURA,06/07/2005,20304132028,10092718579,,,,,,,,"636,060.59"
PIURA,09/05/2005,20105349921,,,,,,,,,"1,238,033.55"
PIURA,26/04/2005,10164660775,,,,,,,,,"34,438.18"
PIURA,30/03/2005,20103043264,,,,,,,,,"143,440.55"
PIURA,14/02/2007,20215636683,20503993890,,,,,,,,"1,482,751.88"
PIURA,29/12/2006,10028716392,,,,,,,,,"309,501.38"
PIURA,20/12/2006,10164660775,,,,,,,,,"47,547.77"
PIURA,20/12/2006,20503870542,,,,,,,,,"9,496.32"
PIURA,19/12/2006,20503870542,,,,,,,,,"27,432.33"
PIURA,19/12/2006,20503870542,,,,,,,,,"23,211.96"
PIURA,19/12/2006,10036836569,,,,,,,,,"14,596.41"
PIURA,19/12/2006,10036836569,,,,,,,,,"16,877.98"
PIURA,19/12/2006,10266167739,,,,,,,,,"32,546.00"
PIURA,13/12/2006,10328063447,20172889540,20101361056,20207055078,20124794847,20138035361,20100470722,20299922821,,"10,830,259.53"
PIURA,04/12/2006,20154727826,,,,,,,,,"256,500.00"
PIURA,04/12/2006,20102428197,,,,,,,,,"2,027,109.72"
PIURA,30/11/2006,20102670214,,,,,,,,,"130,562.18"
PIURA,30/11/2006,10403063415,,,,,,,,,"34,253.19"
PIURA,30/11/2006,10266167739,,,,,,,,,"31,107.81"
PIURA,30/11/2006,10403063415,,,,,,,,,"40,969.57"
PIURA,30/11/2006,20316313516,,,,,,,,,"29,244.18"
PIURA,30/11/2006,10098726701,,,,,,,,,"37,042.32"
PIURA,30/11/2006,10164660775,,,,,,,,,"33,456.65"
PIURA,30/11/2006,20484157171,,,,,,,,,"19,749.85"
PIURA,30/11/2006,10036836569,,,,,,,,,"24,491.03"
PIURA,30/11/2006,10266167739,,,,,,,,,"34,481.32"
PIURA,30/11/2006,10098726701,,,,,,,,,"18,040.57"
PIURA,29/11/2006,20398345453,,,,,,,,,"33,977.44"
PIURA,29/11/2006,20356124325,,,,,,,,,"45,972.84"
PIURA,29/11/2006,20398345453,,,,,,,,,"32,555.88"
PIURA,29/11/2006,10176407471,,,,,,,,,"28,568.44"
PIURA,29/11/2006,10403063415,,,,,,,,,"33,264.64"
PIURA,29/11/2006,20484120928,,,,,,,,,"31,128.15"
PIURA,29/11/2006,20484120928,,,,,,,,,"31,005.82"
PIURA,29/11/2006,20316313516,,,,,,,,,"33,510.59"
PIURA,29/11/2006,10403063415,,,,,,,,,"34,115.78"
PIURA,29/11/2006,10164660775,,,,,,,,,"33,501.86"
PIURA,29/11/2006,20398345453,,,,,,,,,"48,201.43"
PIURA,29/11/2006,10266167739,,,,,,,,,"26,719.90"
PIURA,29/11/2006,10028716392,20399226814,,,,,,,,"1,722,421.66"
PIURA,09/11/2006,20398345453,,,,,,,,,"33,830.70"
PIURA,09/11/2006,20316313516,,,,,,,,,"31,356.75"
PIURA,09/11/2006,20399231907,,,,,,,,,"13,754.65"
PIURA,09/11/2006,20399231907,,,,,,,,,"20,728.43"
PIURA,09/11/2006,20525366341,,,,,,,,,"41,445.39"
PIURA,31/10/2006,10028352129,,,,,,,,,"182,211.13"
PIURA,30/10/2006,20484224201,,,,,,,,,"330,045.13"
PIURA,30/10/2006,10098726701,,,,,,,,,"36,404.91"
PIURA,18/10/2006,20503870542,,,,,,,,,"484,887.99"
PIURA,27/09/2006,20509687669,,,,,,,,,"103,499.76"
PIURA,26/09/2006,10036836569,,,,,,,,,"19,283.18"
PIURA,05/09/2006,20399231907,,,,,,,,,"37,183.35"
PIURA,04/09/2006,10164660775,,,,,,,,,"30,319.09"
PIURA,04/09/2006,20316313516,,,,,,,,,"31,333.09"
PIURA,04/09/2006,20399084416,,,,,,,,,"32,843.63"
PIURA,04/09/2006,10028352129,,,,,,,,,"35,935.73"
PIURA,04/09/2006,10036836569,,,,,,,,,"35,257.21"
PIURA,31/08/2006,10028352129,,,,,,,,,"76,496.12"
PIURA,25/08/2006,20503870542,,,,,,,,,"28,857.64"
PIURA,25/08/2006,20398684231,,,,,,,,,"33,707.17"
PIURA,25/08/2006,20484157171,,,,,,,,,"33,684.42"
PIURA,25/08/2006,20398345453,,,,,,,,,"32,841.70"
PIURA,25/08/2006,20398345453,,,,,,,,,"33,744.54"
PIURA,25/08/2006,10164660775,,,,,,,,,"33,611.00"
PIURA,25/08/2006,10098726701,,,,,,,,,"34,861.29"
PIURA,24/08/2006,20399231907,,,,,,,,,"115,347.81"
PIURA,18/08/2006,20105349921,20277202698,10190977388,,,,,,,"2,248,682.35"
PIURA,28/06/2006,20484153427,20105211491,,,,,,,,"1,343,932.75"
PIURA,06/06/2006,10164660775,,,,,,,,,"116,275.22"
PIURA,05/06/2006,10092718579,,,,,,,,,"230,715.69"
PIURA,05/06/2006,10092718579,,,,,,,,,"89,869.19"
PIURA,26/04/2006,20398345453,,,,,,,,,"184,225.59"
PIURA,24/03/2006,20168315571,,,,,,,,,"76,336.61"
PIURA,24/02/2006,20398345453,,,,,,,,,"29,012.57"
PIURA,24/02/2006,10098726701,,,,,,,,,"24,657.97"
PIURA,24/02/2006,10164660775,,,,,,,,,"33,962.64"
PIURA,24/02/2006,20398345453,,,,,,,,,"29,396.13"
PIURA,24/02/2006,10164660775,,,,,,,,,"33,983.26"
PIURA,23/02/2006,20484195189,,,,,,,,,"115,429.28"
PIURA,20/02/2006,20446860586,,,,,,,,,"843,757.07"
PIURA,19/12/2007,20356124325,,,,,,,,,"51,066.36"
PIURA,13/12/2007,10028352129,,,,,,,,,"180,194.37"
PIURA,13/12/2007,20525476791,,,,,,,,,"63,211.51"
PIURA,13/12/2007,20441359145,,,,,,,,,"94,790.98"
PIURA,11/12/2007,20440708987,,,,,,,,,"121,626.53"
PIURA,23/11/2007,20105349921,,,,,,,,,"2,717,780.03"
PIURA,07/11/2007,10174099320,20484044644,,,,,,,,"1,253,970.67"
PIURA,30/10/2007,20137114705,20140476545,20108736659,20101884407,,,,,,"17,815,100.64"
PIURA,15/10/2007,20105211491,,,,,,,,,"2,676,428.76"
PIURA,12/10/2007,20385594195,20502128664,20100470722,,,,,,,"1,210,655.71"
PIURA,10/10/2007,20128213105,,,,,,,,,"1,494,361.96"
PIURA,20/09/2007,20377468351,20131253258,20113675005,20100620805,,,,,,"16,057,078.65"
PIURA,20/09/2007,20131253258,20113675005,20100620805,,,,,,,"13,932,544.63"
PIURA,20/09/2007,20377468351,20131253258,20100620805,,,,,,,"6,950,894.13"
PIURA,17/09/2007,20503870542,,,,,,,,,"47,701.77"
PIURA,17/09/2007,20316313516,,,,,,,,,"19,292.45"
PIURA,10/09/2007,10098726701,,,,,,,,,"310,569.43"
PIURA,19/07/2007,20316313516,,,,,,,,,"79,689.27"
PIURA,08/05/2007,20508886226,20510413301,20503379521,20339480932,,,,,,"1,182,328.81"
PIURA,27/04/2007,20163906661,20484065480,,,,,,,,"1,244,386.39"
PIURA,26/04/2007,10028716392,20399226814,,,,,,,,"1,097,913.79"
PIURA,25/04/2007,20484153427,,,,,,,,,"1,052,521.50"
PIURA,29/03/2007,20441725931,,,,,,,,,"538,556.35"
PIURA,27/03/2007,20484346659,,,,,,,,,"935,446.98"
PIURA,21/03/2007,20525264859,,,,,,,,,"32,233.10"
PIURA,21/03/2007,20525409687,,,,,,,,,"33,380.14"
PIURA,22/02/2007,20484044644,,,,,,,,,"784,570.57"
PIURA,20/02/2007,20441359145,,,,,,,,,"96,639.77"
PIURA,20/02/2007,20525366341,,,,,,,,,"93,978.29"
PIURA,29/10/2008,20154727826,20525306446,,,,,,,,"2,335,084.15"
PIURA,16/10/2008,20399546487,,,,,,,,,"93,560.51"
PIURA,16/10/2008,20525436731,,,,,,,,,"129,721.01"
PIURA,11/08/2008,20398345453,,,,,,,,,"110,052.59"
PIURA,16/04/2008,10036836569,,,,,,,,,"103,946.12"
PIURA,16/04/2008,20484116149,,,,,,,,,"104,143.59"
PIURA,14/03/2008,20103349932,20398604734,,,,,,,,"1,658,639.30"
PIURA,06/02/2010,20263346328,20513549157,,,,,,,,"66,018,898.35"
PIURA,12/02/2010,20101884407,20378395152,,,,,,,,"11,932,369.62"
PIURA,14/01/2010,10164660775,,,,,,,,,"955,222.45"
PIURA,30/12/2009,20484257630,20484065480,,,,,,,,"781,641.00"
PIURA,16/11/2009,20484048801,,,,,,,,,"128,495.36"
PIURA,12/11/2009,20486038404,20112166336,20457052775,20511288771,,,,,,"2,016,525.04"
PIURA,10/11/2009,20508846780,20399226814,20484065480,,,,,,,"8,536,107.88"
PIURA,27/10/2009,10164660775,,,,,,,,,"955,222.45"
PIURA,01/10/2009,20425648340,20458659321,20263346328,,,,,,,"9,010,011.71"
PIURA,17/09/2009,20458659321,20263346328,,,,,,,,"5,710,711.77"
PIURA,15/09/2009,20164483895,10157044414,,,,,,,,"4,612,018.18"
PIURA,16/07/2009,20525205925,,,,,,,,,"83,304.32"
PIURA,26/05/2009,20525743072,,,,,,,,,"99,026.46"
PIURA,26/05/2009,20125398945,20263346328,,,,,,,,"3,909,433.68"
PIURA,22/05/2009,20263346328,,,,,,,,,"1,448,805.19"
PIURA,21/05/2009,20398345453,10098726701,,,,,,,,"2,478,279.23"
PIURA,29/04/2009,20398345453,,,,,,,,,"225,772.21"
PIURA,27/03/2009,20168315571,,,,,,,,,"83,304.32"
PIURA,24/02/2009,20102670214,,,,,,,,,"793,241.12"
PIURA,09/12/2010,20525459862,,,,,,,,,"737,126.37"
PIURA,01/12/2010,20525459862,,,,,,,,,"322,293.42"
PIURA,12/11/2010,20525333923,20398604734,,,,,,,,"2,749,472.20"
PIURA,11/11/2010,20445328244,20526112882,10081870492,,,,,,,"3,549,834.41"
PIURA,18/10/2010,20525627676,,,,,,,,,"130,965.57"
PIURA,18/10/2010,20415475889,20440708987,,,,,,,,"860,618.67"
PIURA,23/09/2010,20526112882,20124794847,20445328244,20525293794,,,,,,"1,766,979.50"
PIURA,14/09/2010,10028716392,20518559576,,,,,,,,"1,463,575.75"
PIURA,10/09/2010,20525321755,,,,,,,,,"90,233.88"
PIURA,08/09/2010,20357499691,,,,,,,,,"3,685,409.00"
PIURA,26/08/2010,20525299563,20399246335,20398902751,,,,,,,"1,383,133.61"
PIURA,26/08/2010,20399246335,20398902751,,,,,,,,"1,651,916.28"
PIURA,17/08/2010,10164660775,20525491677,,,,,,,,"1,944,778.06"
PIURA,13/08/2010,20525491677,,,,,,,,,"40,989.72"
PIURA,02/07/2010,20445328244,20115886381,,,,,,,,"980,317.67"
PIURA,01/07/2010,20525526306,,,,,,,,,"135,848.51"
PIURA,18/06/2010,20102670214,,,,,,,,,"239,094.68"
PIURA,17/06/2010,20483778075,,,,,,,,,"122,243.99"
PIURA,17/06/2010,20525436731,,,,,,,,,"356,492.93"
PIURA,31/05/2010,20525564739,,,,,,,,,"319,480.67"
PIURA,05/04/2010,10098726701,,,,,,,,,"379,473.77"
PIURA,12/03/2010,20509687669,20525462901,20525475396,,,,,,,"1,712,210.25"
PIURA,25/01/2010,20525806686,20357499691,20277202698,,,,,,,"8,486,159.27"
PIURA,02/02/2012,20508274298,20535965502,20503981298,,,,,,,"16,721,485.14"
PIURA,29/12/2011,10175282756,20102524820,,,,,,,,"3,459,503.56"
PIURA,29/12/2011,20492296822,20440708987,,,,,,,,"757,834.01"
PIURA,29/12/2011,10098726701,20525687491,,,,,,,,"3,113,685.74"
PIURA,29/12/2011,20484235156,,,,,,,,,"653,428.60"
PIURA,20/12/2011,20461089578,20523534590,20110133091,20503563704,,,,,,"52,270,381.29"
PIURA,05/12/2011,20525471307,,,,,,,,,"152,636.41"
PIURA,25/11/2011,20277392616,,,,,,,,,"818,489.24"
PIURA,22/11/2011,20398211414,20154727826,,,,,,,,"4,130,544.97"
PIURA,17/11/2011,20102670214,,,,,,,,,"590,146.00"
PIURA,08/11/2011,20526032854,,,,,,,,,"693,477.25"
PIURA,02/11/2011,20526425406,,,,,,,,,"653,202.80"
PIURA,25/10/2011,20525471307,,,,,,,,,"314,373.49"
PIURA,04/10/2011,20105349921,,,,,,,,,"3,727,000.00"
PIURA,04/10/2011,20525373712,20440708987,,,,,,,,"1,465,225.83"
PIURA,22/08/2011,20416848875,,,,,,,,,"860,799.19"
PIURA,03/01/2013,20525471307,20525822029,,,,,,,,"5,192,953.18"
PIURA,29/12/2012,20300690999,20471593185,20505987561,,,,,,,"5,520,742.95"
PIURA,29/12/2012,99000013354,20495750681,20131694548,20399246335,,,,,,"8,091,863.84"
PIURA,04/12/2012,20525511619,20508474033,20493775091,,,,,,,"1,786,914.19"
PIURA,30/11/2012,20526081553,,,,,,,,,"78,340.21"
PIURA,29/11/2012,20493775091,20483453362,,,,,,,,"2,157,555.78"
PIURA,15/11/2012,20391712361,,,,,,,,,"1,941,907.95"
PIURA,14/11/2012,20481668655,,,,,,,,,"2,903,463.80"
PIURA,14/11/2012,20398345453,20526081553,,,,,,,,"2,429,723.72"
PIURA,14/11/2012,20545740452,,,,,,,,,"5,821,849.00"
PIURA,13/11/2012,20105349921,,,,,,,,,"261,306.71"
PIURA,13/11/2012,20105349921,,,,,,,,,"2,569,700.00"
PIURA,26/10/2012,20398345453,20526289383,,,,,,,,"1,647,599.27"
PIURA,26/10/2012,20525564739,,,,,,,,,"162,835.54"
PIURA,22/10/2012,20102524820,20525471307,20525822029,,,,,,,"2,155,151.00"
PIURA,19/10/2012,10167932202,20525471307,,,,,,,,"2,439,315.00"
PIURA,19/10/2012,20324547399,,,,,,,,,"3,070,042.00"
PIURA,16/10/2012,20154727826,,,,,,,,,"2,145,553.62"
PIURA,16/10/2012,20275772969,20483851171,,,,,,,,"2,369,678.89"
PIURA,16/10/2012,20102524820,20105211491,,,,,,,,"3,593,980.57"
PIURA,11/10/2012,20483453362,20493775091,,,,,,,,"1,714,570.17"
PIURA,02/10/2012,20322446374,10153587669,,,,,,,,"1,708,263.86"
PIURA,28/09/2012,20102524820,,,,,,,,,"2,815,048.79"
PIURA,25/09/2012,20364212829,20507983481,,,,,,,,"4,523,924.02"
PIURA,12/09/2012,10027715601,20547810245,20102524820,,,,,,,"3,644,142.00"
PIURA,12/09/2012,20399231907,10026903608,20441725931,,,,,,,"4,618,121.48"
PIURA,12/09/2012,20138180531,20279551932,20492255981,,,,,,,"5,951,238.04"
PIURA,11/09/2012,10026903608,20105349921,,,,,,,,"2,765,600.00"
PIURA,11/09/2012,20106758477,20536992350,,,,,,,,"28,195,735.52"
PIURA,04/09/2012,20493775091,20483453362,20525511619,,,,,,,"2,686,025.20"
PIURA,03/09/2012,20398345453,20525644091,,,,,,,,"754,098.26"
PIURA,10/07/2012,10181726640,10422499020,20144691173,20477458883,,,,,,"4,578,026.13"
PIURA,12/06/2012,20546378536,20271945087,20525622283,,,,,,,"3,148,981.67"
PIURA,14/05/2012,10098726701,20526548401,,,,,,,,"1,197,071.24"
PIURA,03/04/2012,20144691173,20477458883,20524788986,,,,,,,"1,839,508.90"
PIURA,26/03/2012,20416848875,,,,,,,,,"1,232,043.58"
PIURA,28/02/2012,20503981298,20452440912,,,,,,,,"18,078,454.58"
PIURA,24/02/2012,20484257630,20399226814,20525373712,,,,,,,"2,990,056.56"
PIURA,27/12/2013,20526366981,,,,,,,,,"367,363.07"
PIURA,27/12/2013,20521378531,20154727826,,,,,,,,"6,901,381.05"
PIURA,27/12/2013,20102524820,,,,,,,,,"2,414,126.50"
PIURA,27/12/2013,20471593185,20300690999,20505987561,20505736215,,,,,,"8,776,196.68"
PIURA,22/11/2013,20102670214,,,,,,,,,"3,495,500.00"
PIURA,20/09/2013,20508619538,,,,,,,,,"2,258,542.85"
PIURA,10/09/2013,20545740452,,,,,,,,,"16,941,787.33"
PIURA,09/09/2013,20525855032,,,,,,,,,"131,394.50"
PIURA,21/08/2013,20140404552,20302061425,20144691173,,,,,,,"4,625,244.65"
PIURA,26/07/2013,20100053455,20331066703,,,,,,,,"4,573,305.94"
PIURA,26/07/2013,20100053455,20331066703,,,,,,,,"9,216,799.57"
PIURA,02/07/2013,20503379521,,,,,,,,,"4,486,317.94"
PIURA,01/07/2013,20526275161,,,,,,,,,"460,164.00"
PIURA,14/06/2013,20503379521,,,,,,,,,"4,421,621.25"
PIURA,10/06/2013,20154727826,,,,,,,,,"2,599,494.62"
PIURA,30/05/2013,20503379521,,,,,,,,,"2,489,286.52"
PIURA,16/05/2013,20525293794,,,,,,,,,"742,080.41"
PIURA,10/05/2013,20484036625,10028352129,10027721066,20526547340,,,,,,"2,098,489.72"
PIURA,25/04/2013,20525670920,20399231907,,,,,,,,"1,378,440.86"
PIURA,03/04/2013,20508619538,,,,,,,,,"3,684,061.25"
PIURA,26/03/2013,20525627676,10028352129,,,,,,,,"1,253,686.35"
PIURA,15/03/2013,20507983481,,,,,,,,,"15,219,751.93"
PIURA,06/03/2013,20526366981,,,,,,,,,"742,822.39"
PIURA,01/03/2013,20526586591,20526275161,20398345453,,,,,,,"3,358,732.07"
PIURA,14/10/2014,20526508522,20529797657,,,,,,,,"274,532.65"
PIURA,20/08/2014,20521378531,,,,,,,,,"1,184,204.29"
PIURA,19/05/2014,20102428197,,,,,,,,,"3,107,526.17"
PIURA,14/04/2014,20526547340,,,,,,,,,"485,890.56"
PIURA,01/04/2014,20416848875,10094523929,,,,,,,,"3,173,643.75"
PIURA,10/03/2014,10164660775,20526549041,,,,,,,,"1,557,231.83"
PIURA,28/02/2014,20102428197,,,,,,,,,"4,298,893.89"
PIURA,26/02/2014,20525831281,10166987267,,,,,,,,"85,370.64"
PIURA,17/02/2014,20429683581,,,,,,,,,"3,399,701.50"
PIURA,21/12/2015,20525855032,20399231907,,,,,,,,"319,929.73"
PIURA,18/11/2015,20600535740,20493775091,20525511619,,,,,,,"4,542,041.19"
PIURA,06/11/2015,20529778351,,,,,,,,,"268,770.52"
PIURA,29/10/2015,10028352129,20525687491,,,,,,,,"3,020,542.74"
PIURA,27/10/2015,20503362121,20530062644,,,,,,,,"5,116,983.62"
PIURA,19/10/2015,20536715518,20523617614,20524892376,20106758477,20536612972,,,,,"54,739,278.46"
PIURA,19/10/2015,20523617614,20524892376,20106758477,20536612972,20536715518,,,,,"66,224,033.09"
PIURA,19/10/2015,20536715518,20536612972,20106758477,20524892376,20523617614,,,,,"61,057,611.19"
PIURA,19/10/2015,20523617614,99000008008,20537169207,20475262647,,,,,,"32,376,431.76"
PIURA,06/10/2015,20484044644,10174099320,,,,,,,,"5,226,675.79"
PIURA,05/10/2015,20102670214,20316313516,20525436731,,,,,,,"5,076,455.21"
PIURA,29/09/2015,20398604734,,,,,,,,,"6,437,508.70"
PIURA,23/09/2015,10167380820,10164660775,20525909221,,,,,,,"2,857,926.00"
PIURA,23/09/2015,20526525371,20487493059,,,,,,,,"3,416,091.00"
PIURA,31/08/2015,20479606901,10176172300,,,,,,,,"6,870,219.79"
PIURA,20/08/2015,20529933429,20530214509,,,,,,,,"2,205,186.15"
PIURA,20/08/2015,20525293794,,,,,,,,,"3,579,655.95"
PIURA,19/08/2015,20399019355,20484222844,,,,,,,,"4,982,614.32"
PIURA,07/08/2015,20100612373,20399231907,10028352129,,,,,,,"2,929,826.89"
PIURA,06/08/2015,10078495451,20441821221,,,,,,,,"5,226,158.10"
PIURA,06/08/2015,10174099320,20483688327,20525491677,20525627676,20525956572,,,,,"6,932,686.45"
PIURA,04/08/2015,20440708987,,,,,,,,,"182,803.19"
PIURA,03/06/2015,10028352129,20445254615,20482536795,20453753582,,,,,,"8,300,000.00"
PIURA,14/05/2015,20526021658,,,,,,,,,"662,742.94"
PIURA,31/03/2015,20526291957,10164660775,,,,,,,,"5,810,000.00"
PIURA,30/12/2016,20600328612,20530214410,,,,,,,,"136,327.09"
PIURA,23/12/2016,20399231907,,,,,,,,,"665,804.39"
PIURA,11/11/2016,20570601581,20526525371,,,,,,,,"3,847,730.27"
PIURA,20/09/2016,20525687491,20489573661,20525955924,20399231907,,,,,,"8,537,511.61"
PIURA,15/09/2016,20154727826,,,,,,,,,"9,912,584.40"
PIURA,09/09/2016,20481324727,20525647863,,,,,,,,"314,500.00"
PIURA,08/08/2016,20482676538,10028352129,20601384524,,,,,,,"6,004,813.93"
PIURA,02/02/2016,20100053455,,,,,,,,,"47,949,122.32"
PIURA,07/12/2017,20525491677,20529917491,,,,,,,,"325,438.22"
